スレ数,ID,コメント,投稿時刻
896,ID:pI7V7UO/0,卵型遺物はアビスが生み出したものであり人の願いを形に換える  ゾアホはじめ機能を持った遺物は誰かが卵型遺物でこんなのがあったらいいなみたいな願いを形にした物じゃないの  でも六層とか呪いも祝福も強いアビスの深い層じゃないと願いをかなえる機能が働かないとか,2019/01/09 16:24:44
897,ID:74s+kiwMa,何気に三賢とイルミューイ以外で名前が出てる男アジャポカ   ベラフ人間の頃は「我々」としか言ってないのな。これはやはり男装の麗人説,2019/01/09 16:34:20
898,ID:wdEmL/++p,>>898  つまり、喫ミーティは百合えっち！？,2019/01/09 16:51:10
899,ID:z71n9gSDr,ライザはわからんけどオーゼンの白笛の元は男っぽいな元旦那？,2019/01/09 16:53:28
900,ID:zP829vkJa,>>861  寝返りうったら死ぬよな  登山家ってこんな危険なことしてるんだな,2019/01/09 16:55:43
901,ID:MmKWQaz+0,>>898  ジャビスもいるぞ,2019/01/09 17:34:45
902,ID:YvyZvXPy0,よくテントを絶壁に吊るして寝てるね,2019/01/09 17:41:45
903,ID:i0BVH/k00,アビスと同じ高尚な自殺だろ,2019/01/09 17:42:31
904,ID:kiylV4Dl0,リアルで憧れは止められないやっちゃう人,2019/01/09 17:46:57
905,ID:lWlw/oT1d,幼稚園の節分の豆まきで鬼役募集してたんだけど、ボ卿のコスしたらウケるだろうか   成れ果ては見つかるだろうけど    まあコス自体がないんだけど,2019/01/09 17:52:17
906,ID:BrMsW/7lp,吉作落とし思い出すなあ  半端な装備で大断層降り始めたら同じことになりそう,2019/01/09 17:52:26
907,ID:GaCcbJ8m0,フリークライミングで大断層を登攀するお師さま,2019/01/09 17:59:58
908,ID:FUNaRctl0,>>892  でももし自己改変や自己増殖、自己組織化するナノマシンの巨大実験場跡がアビスなのです！と言われてたら納得ひてしまうわ,2019/01/09 18:00:37
909,ID:FUNaRctl0,>>901  せやで  クレヨンしんちゃんを描いてた臼井儀人も山登りが好きだったけど山登りの最中に滑落して死んじゃった  憧れは止められねぇんだな…,2019/01/09 18:04:01
910,ID:owN5RgE4r,>>901  さすがにこれはコラだぞ  実際はわりと安全な感じ  https://i.imgur.com/sL9NYsc.png  https://i.imgur.com/XK4Xs4a.png  https://i.imgur.com/P1wcsAx.png,2019/01/09 18:10:47
911,ID:/dqXNIgt0,どこが安全やねんｗ,2019/01/09 18:13:36
912,ID:Jt2lQZ9Z0,コラというほどの違いがねえ…,2019/01/09 18:17:25
913,ID:KS29KIoSd,やっぱ登ったり潜ったりするヤツらは頭イっちゃってるな,2019/01/09 18:18:26
914,ID:cSyL54z10,鳥葬という言葉を連想する,2019/01/09 18:19:23
915,ID:lWlw/oT1d,MOVIX京都来た   最後のナナチTシャツを兄ちゃんが買っていった  色紙はマルルク   わりとガラってる   でも、だいたい成れ果てなんだろな  もしくは祈り手,2019/01/09 18:19:42
916,ID:zP829vkJa,>>911  安全ってなんだろうって思った,2019/01/09 18:20:01
917,ID:LPgwUKVUa,アビスでこれをやるよりは安全やぞ,2019/01/09 18:22:32
918,ID:H3zjIIHG0,ナナチのサイン入りティッシュ,2019/01/09 18:23:16
919,ID:YvyZvXPy0,探検家って登山用具持ってるんだろうか,2019/01/09 18:23:20
920,ID:+0NXcld80,ナナチの使用済ティッシュ  DNA鑑定書付き,2019/01/09 18:27:00
921,ID:FUNaRctl0,持ってるんじゃね？降下用具と言ったほうが正しいかもだけど,2019/01/09 18:27:28
922,ID:bt79xFyup,>>913  少なくとも寝返りで死ぬリスクは結構違うはずだから。  まあ岩にさしてるカムデバイス(だっけ？)が外れて死にそうで見てるだけでおっかねえけど,2019/01/09 18:28:08
923,ID:/bm9dByw0,更新まああああああああああああああああああああ！？,2019/01/09 18:32:04
924,ID:FUNaRctl0,（更新）ないです。,2019/01/09 18:33:48
925,ID:/+ldC2F5r,マジで３層は上るときのやばさは尋常じゃないんだろう   ４層は黒笛の領域だしな  ４層で月笛にお使いさせてた奴いたけど使い捨て要員なのかね,2019/01/09 18:36:58
926,ID:GaCcbJ8m0,明日更新かぁ楽しみだなぁ,2019/01/09 18:38:58
927,ID:GddSR5oUa,あー更新きた更新きた  あー更新行っちゃう更新行っちゃう,2019/01/09 18:57:39
928,ID:QQcIIrjHa,約10日毎に三層の幻覚を見る成れ果てたち,2019/01/09 19:00:42
929,ID:tk0EiD3L0,更新もどきは煮沸よー,2019/01/09 19:06:28
930,ID:pI7V7UO/0,年末の更新から間が無いのに成れ果てるの早すぎだよ  イルミューイの「ヴエコ～～」のコマを三分間じっと見つめると良いよ,2019/01/09 19:13:14
931,ID:o/HVUqMy0,>>895  そこはオーゼンさんが核心を突くような事を言ってただろう  そもそも言語も違うのに伝承が残ってるとも思えん,2019/01/09 19:20:30
932,ID:o/HVUqMy0,>>887  それも含むけど、定義としては「アビス内で収集された物」全て  ファーカレスは生物だが遺物扱い,2019/01/09 19:21:28
933,ID:VK73QXV3d,>>896  あそこの2コマ回想シーンじゃね  兜まだ持ってる時だぞ,2019/01/09 19:21:57
934,ID:s+zM140j0,>>911  コラだろこれwwwww  一枚目と大して変わらねえwwwww,2019/01/09 19:23:25
935,ID:o/HVUqMy0,>>861はダブルサイズだから二人は寝れるな  寝心地重視？,2019/01/09 19:28:08
936,ID:pI7V7UO/0,登山用品を扱ってるパタゴニアのサイトに>>911みたいな写真がたくさんあったけど公開やめちゃったのか  どっかの国に絶壁にカプセルを吊ったホテルがあったね,2019/01/09 19:42:01
937,ID:9ZhV5dFaK,>>935  ところがどっこい、ガチなんだよなあ……,2019/01/09 19:59:30
938,ID:woANL1CR0,明日は10日,2019/01/09 19:59:32
939,ID:MNNfFRFk0,>>937  真似する素人が出てきて危ないからね,2019/01/09 20:02:28
940,ID:TIrle7Mnp,>>911  歩道橋すら遠回りして避ける高所恐怖症持ちにはアビスに潜るのと大差ないわこんなん,2019/01/09 20:20:17
941,ID:qJBOhXEi0,>>898  船でゲロ吐いてた後私の目は誤魔化せないって言ってたぞ  最初はイケメンだと思ってたけどフカーしてた時外で待ってたの見て女性かと思うようになった,2019/01/09 20:22:36
942,ID:gRBu5aB20,ベラフが女性なら喫ミーティもスタバのフラペチーノみたいなもんだな,2019/01/09 20:26:32
943,ID:o/HVUqMy0,>>942  ヅカだよ,2019/01/09 20:27:17
944,ID:uzFXHV6Sd,映画見に行ったわ  色紙はリコサン&ナットだった   パンフの火葬砲の説明が火葬砲の設定的に結構面白いこと書いてたんだけどここで言って良いのかな？,2019/01/09 20:45:09
945,ID:FUNaRctl0,ヅカは草,2019/01/09 20:50:24
946,ID:fD03fAFU0,>>945  いいぞ,2019/01/09 21:05:45
947,ID:PYkDCg9Gd,ボ卿は映画なのか   地上波でやるにはキツイ内容だしなぁ,2019/01/09 21:10:20
948,ID:3shRH40m0,5巻の映画いつやるか決まった？,2019/01/09 21:16:09
949,ID:OfL/tIhx0,前編12層  後編34層  ボ卿編とみせかけて6層も行くなこれは,2019/01/09 21:17:47
950,ID:OfL/tIhx0,んなぁ！？スレたてらんねぇ！  >>960頼むぜ,2019/01/09 21:20:01
951,ID:KS29KIoSd,五層で区切るとリコさんがウンコ見せながら俺たちのラストダイブはこれからだ！で終わるんだよなぁ,2019/01/09 21:23:41
952,ID:OfL/tIhx0,つくし卿がついーよしてるナナチぬいぐるみなんだ？  市販品？,2019/01/09 21:29:00
953,ID:hy8+2Rpg0,>>882  実はライザの白笛はトーカの可能性もあると思ってる  前に生で白笛は国に認定されたらレプリカの笛を渡されると言っていたのをこのスレでみたので  回想でライザが最初に身に付けていたのはレプリカの可能性もある  その後4層の呪いや戦闘で致命傷をおったトーカが最期の力で自らの意思で白笛(石)になった可能性もある  そう考えるとリコ出産シーンはその直後でライザの落ち込み様にも別の感慨が  そしてその白笛ゲットしたからこそその後すぐにラストダイブしたのではという流れも見えてくる   まあ白笛がトーカだったらもう少し身に付けたリコに対して反応しても良い気はするが,2019/01/09 21:34:07
954,ID:QaseOrCu0,立てなくなるのか  何が起きるんだろう,2019/01/09 21:40:18
955,ID:d6m3zryKa,ンコさん見せることはないだろ   ボ卿の見送りでエレベーター乗る直前でこの果てしなく深いアビス坂をよエンドだよ,2019/01/09 21:43:20
956,ID:YvyZvXPy0,最下層は８層かねえ,2019/01/09 21:49:29
957,ID:d6m3zryKa,>>954  白笛は五層から六層に人間を↓↑しないと作れないから四層で死んだトーカは笛に成れないと思ってる   「人間性の喪失」の応用によってユアワースに成れ果てる  ヴエコ回想で祭壇にいた成れ果てがユアワース持っていたのは元々持っていたんじゃなくて一緒に六層から帰ろうとして片方は成れ果てになり片方はユアワースになったから   人間が人間以外の物になるのは六層呪いが一番説明しやすい,2019/01/09 21:51:31
958,ID:d6m3zryKa,大体オーゼンがはっきりトーカは死んだって回想で言ってる  白笛になったならライザを置いていったみたいな言い方はしないでしょ,2019/01/09 21:53:02
959,ID:AXJWr7Z/d,ライザの白笛もう一人の隠れたレズだぞ,2019/01/09 22:09:15
960,ID:AXJWr7Z/d,すまん踏んどいて俺も建てられなかったわ  >>970で頼む,2019/01/09 22:11:45
961,ID:XJQY66bw0,シーカーキャンプに一杯あった太陽玉も小さな事なら願いを叶えてくれるんかな,2019/01/09 22:17:34
962,ID:hy8+2Rpg0,>>958  トーカが4層で死んだというのはあくまで伝聞なので白笛の成り立ちは極秘の関係上いくらでも嘘はつける、のつもりで話してたんだけど  なるほどオーゼンの言い方ね  「トーカが逝った」まあ笛になったらこんな言い方はしないか,2019/01/09 22:20:56
963,ID:QOW+PHdDd,リコさんはボ卿のカードリッジについて、ユアワースの作り方を参考にしているのでは、と指摘していたがボ卿もそれは否定しなかった。   とすると、逆に祭壇でユアワースつくる正式な方法もカードリッジに近いんだろうか…  殲滅卿も不動卿もヒトの缶詰作りに近いことやったとは考えたくないんだがアビスだしな,2019/01/09 22:29:54
964,ID:hy8+2Rpg0,>>964  祭壇で上下するって生情報であったね,2019/01/09 22:36:04
965,ID:pI7V7UO/0,試しに成れ果てといっしょに祭壇で上昇してみた二人も一人は成れ果て一人はグチャってなってたけど  あれってボ卿の箱庭エレベーターと同じで一人は祝福一人は呪いを受けてるのかな  成れ果てれば六層から上昇してもなんともないならナナチが白笛を得れば行き来できちゃうね,2019/01/09 22:54:36
966,ID:KS29KIoSd,ナナチは力場が見えるだけだから強制的に上げ下げし続けたら多分力場を避けきれず死ぬのでは？,2019/01/09 23:14:55
967,ID:YvyZvXPy0,人間性喪失して成れはてになったのに上昇したら死ぬの？  もう喪失しようがないんじゃない？,2019/01/09 23:18:59
968,ID:d6m3zryKa,成れ果ては少なくとも六層呪いは効かないと思ってるぐらいには   ボ卿が成れ果てになりたがってるのは2000年問題を回避するためだろうし  六層以下にいると地上が大変なことになるのを回避できてその後で地上に戻るためにしゅくふか体が欲しかったんでしょ   カートリッジはあくまで数に限りがあるし詰めたら数日しか生きられないし,2019/01/09 23:19:54
969,ID:/dqXNIgt0,成れ果てるメリットって何だ  もふもふの体になれる事と力場が見えるようになる事しか分からん,2019/01/09 23:22:21
970,ID:iJihW3Z90,2000年問題を回避するだけならキユイみたいに船に乗って島の外に出るだけで済むんだからボンドルドがしゅくふか体を手に入れたかったのはもっと理由があるような気がする  「アビスの中にいながらにして」2000年問題を回避しなきゃならない理由があるとか,2019/01/09 23:22:53
971,ID:o/HVUqMy0,>>965  なんとなく、祭祀場の間違いの様な気もするんだよなぁ  まあどっちでも作れるんだが,2019/01/09 23:32:06
972,ID:7hZ/90Bn0,成れ果て達は島の外に出たら元に戻るのだろうか,2019/01/09 23:54:22
973,ID:j09NANOk0,そういや映画のパンフにキユイはリコたちに弟のように可愛がられているとあったな,2019/01/09 23:58:06
974,ID:aolfy3Rnd,弟＝男を考えるのは早計だがキユイ女の子説の可能性が低くなったな…,2019/01/10 0:01:02
975,ID:vt/IZEiH0,ユアワースになるには6層付近で死ななきゃダメってどこに書いてたっけ？,2019/01/10 0:02:32
976,ID:VuCgDpZE0,新スレ立つまで抑えろ……抑えろ……   んなぁ！今日更新じゃん！,2019/01/10 0:03:33
977,ID:Et+/+tBW0,キユイってやたら可愛いよな  抱っこしたくなる  後シギーも可愛い,2019/01/10 0:04:04
978,ID:lcvJC3vL0,ライザの白笛はリコ説を唱えたい  今いるリコは複製された何か  呪い避けの籠は、そう！イルブルだったのです！  もしくは人工フラクトライトとか   白笛の時期合わねーな   考えがゲシュタルト崩壊   アビス内って死産多いな,2019/01/10 0:37:55
979,ID:Cj6WmjTA0,>>976  ボ卿がイドフロントで白笛つくるといってはね  ガンジャ隊を運んだ成れ果ての様子からあのエレベーターで上下するとユアワースになることもわかる  だから死ぬ必要はないっていうか死んだら白笛になれない  必要なのは相手に全てを捧げる精神,2019/01/10 1:25:15
980,ID:wl6fHhgE0,明日51話更新だよね？ねえ！,2019/01/10 1:25:31
981,ID:cXq0MQhS0,今年に入ってから生やってないつくし卿、彼には安息か必要だ。,2019/01/10 1:40:41
982,ID:+I11nXd90,お、今日更新かあ,2019/01/10 1:47:39
983,ID:1E7tYD4U0,溜まってるアニメとゲーム一気に消化してそう,2019/01/10 1:49:40
984,ID:JelVkal/0,>>975  アニメで乳首モロだったしなぁ,2019/01/10 1:50:47
985,ID:9Dt+IYq30,常識的に考えれば明日更新はないですねぇ,2019/01/10 1:57:25
986,ID:HKkCfnBY0,もう最初から隔月連載って公表しとけばいいのに,2019/01/10 2:01:52
987,ID:x939BklH0,でもあのエレベーターを起動するためにはユアワースと命の紋が一致する人のセットが必要なわけだから、やっぱ祭祀場でつくるんじゃないの？,2019/01/10 4:48:13
988,ID:lcvJC3vL0,映画パンフでナナチの中の人によると、ナナチが人間だった頃の性別って決まってるらしいが、どっちなの？   どこかで、ポロって言ってなかった？   女の子のだと思ってるんだが,2019/01/10 6:35:06
989,ID:MKVisSQM0,だいぶ初期、まだキャスト陣の読み込みが充分じゃないような時にやったキャラ紹介動画で  富田美優がナナチの事を女の子だとか言ってたな,2019/01/10 6:44:46
990,ID:MKVisSQM0,これの7:22あたりだな  公式設定とするかは微妙なところ  https://youtu.be/rg90IxThcHs,2019/01/10 6:47:51
991,ID:Hhg/4+bA0,性別:秀吉と同じように性別:ナナチにしとくのが一番いい気がするそす,2019/01/10 6:50:21
992,ID:q/JNmb7m0,上昇変幻以前の性別なんて関係ないキリ！,2019/01/10 7:00:15
993,ID:hFn2vva70,まぁ普通に女の子っていっとるな,2019/01/10 7:00:46
994,ID:EA5UPi5c0,円盤の付録冊子の対談でも伊瀬さんが  「え、ちょっと待って、女子じゃないの？」って言ってるから  伊澤さん以外は聞かされてない模様   次スレやってみる,2019/01/10 7:02:10
995,ID:BrGFtBxG0,はっきりさせないほうが良いこともある,2019/01/10 7:13:58
996,ID:EA5UPi5c0,【つくしあきひと】メイドインアビス 深界161層 ･  https://fate.5ch.net/test/read.cgi/comic/1547071730/,2019/01/10 7:14:29
997,ID:VuCgDpZE0,んなぁ！次擦れ勃ってんじゃん！,2019/01/10 7:14:52
998,ID:nIwQj+wta,>>997  あなたにはたくさんのお礼が言いたい,2019/01/10 7:21:27
999,ID:uLDJS8aA0,1000だったら10億円当たる,2019/01/10 7:36:19
1000,Thread,このスレッドは１０００を超えました。  新しいスレッドを立ててください。 life time: 5日 13時間 44分 47秒,0001/01/01 0:00:00
1001,Thread,5ちゃんねるの運営はプレミアム会員の皆さまに支えられています。  運営にご協力お願いいたします。    ───────────────────  《プレミアム会員の主な特典》  ★ 5ちゃんねる専用ブラウザからの広告除去  ★ 5ちゃんねるの過去ログを取得  ★ 書き込み規制の緩和  ───────────────────   会員登録には個人情報は一切必要ありません。  月300円から匿名でご購入いただけます。   ▼ プレミアム会員登録はこちら ▼  https://premium.5ch.net/   ▼ 浪人ログインはこちら ▼  https://login.5ch.net/login.php,0001/01/01 0:00:00
