スレ数,ID,コメント,投稿時刻
886,ID:DJAEMPWMaSt.V,時間移動系はストーリーに組み込まないで欲しい  どんな絶賛されてるようなのでも必ず納得いかんというかモヤっとする,2019/02/14 9:54:11
887,ID:p5+BiLB2pSt.V,それは受け手の感受性の問題であって手法が悪い訳ではないのでは...  俺は好きだなぁインターステラーとか,2019/02/14 10:09:23
888,ID:DJAEMPWMaSt.V,俺は逆で、まさにインターステラーがモヤっとしたんや,2019/02/14 10:20:40
889,ID:p5+BiLB2pSt.V,でもバックトゥザフューチャーはワクワクで見れたやろ？,2019/02/14 10:24:37
890,ID:zGVQLnKD0St.V,ノーベル賞を受賞したキップ・ソーンが監修  して、これを元に科学論文書いてるくらい  だから、ハードSF的な裏付けはしっかりした  作品なんだけど、コンタクトと一緒で、  根底には父と娘の愛の物語が据えられてるか  ら、その辺に共感出来ない人は駄目なのかな？  おいらは大好きだけどなぁ～,2019/02/14 10:28:36
891,ID:DJAEMPWMaSt.V,途中までは考証がしっかりしてたからこそ最後の展開でがっかりだったんや  >>890  大好き！シリアスじゃないのなら全然オッケー,2019/02/14 10:41:41
892,ID:p5+BiLB2pSt.V,やっぱり受け手の問題じゃないですかぁ！,2019/02/14 10:49:13
893,ID:s0Qb3YpWaSt.V,ボ卿「父と娘の愛の物語...素晴らしいですよね」,2019/02/14 11:11:21
894,ID:jaMK2YBKaSt.V,ボ卿は愛に溢れてる事自体は間違いないからね…,2019/02/14 11:15:50
895,ID:5zPj8rBNaSt.V,メイドインアビスも愛に溢れた物語なんですよ,2019/02/14 11:36:08
896,ID:0gSzxE3apSt.V,ロリショタがおっきな穴に潜って行くのは子宮回帰のメタファー  とか言い出す人いそう,2019/02/14 12:17:40
897,ID:PR29cXDLMSt.V,愛、、溢れる、、、カートリッジのことですね…,2019/02/14 12:18:49
898,ID:iBT1HVwrMSt.V,ナナチの乳首描かれてるらしいけどどこにあるんだ  心がけ清らかでないと見えないのか！？  https://pbs.twimg.com/media/Dx5Rp6QVAAEplsh.jpg,2019/02/14 12:22:26
899,ID:Oio9XufSdSt.V,>>889  逆にどこにモヤッと来たのか知りたいなぁ。,2019/02/14 12:26:08
900,ID:u2RZ7SGI0St.V,>>899  猫とかだと乳首６つあるよね,2019/02/14 12:38:35
901,ID:FZA8ELTE0St.V,>>901  ヒトでもまれに多いヒトいますよ  副乳でWikipediaでも検索だ！,2019/02/14 12:43:07
902,ID:mNf+a8Of0St.V,トータルリコールにそういう人出てましたね,2019/02/14 12:47:35
903,ID:3TcaritOaSt.V,スーチーパイのウサギ型宇宙人,2019/02/14 12:48:04
904,ID:T9n4QXLa0St.V,猫ケモナーで乳房が二つしかない謎,2019/02/14 13:00:41
905,ID:eB6kPYjt0St.V,>>899  腹のあたりに6個くらいあんのかなあ…,2019/02/14 13:11:26
906,ID:1Dx+euJ90St.V,トータル・リコール懐かしいすぎる･･･  おっぱい3つある女は子供ながらに衝撃だった,2019/02/14 13:12:23
907,ID:Pw1PREGIrSt.V,複乳の巨乳は大変なことになりそうですね  谷間がグランドキャニオンに,2019/02/14 13:21:56
908,ID:9yeDClQOdSt.V,画太郎ババアの複乳バージョン想像したそす…,2019/02/14 13:29:20
909,ID:p5+BiLB2pSt.V,全身オッパイの男かマルドゥックスクランブルにいましたね...,2019/02/14 13:37:57
910,ID:3obKICt60St.V,つくし卿にはtransfurとか描いてほしいなぁ,2019/02/14 13:56:28
911,ID:Oio9XufSdSt.V,>>910  えなにそれは…（恐怖）,2019/02/14 13:57:33
912,ID:p5+BiLB2pSt.V,こいつやで  お気に入りのおっぱいはホルモン注射で育てたりしてる  https://i.imgur.com/DlqJXdI.jpg,2019/02/14 14:04:42
913,ID:1Dx+euJ90St.V,彼岸島でみたことある！,2019/02/14 14:23:15
914,ID:eB6kPYjt0St.V,そういや彼岸島のキャラってアビスと相性良さそう,2019/02/14 14:30:02
915,ID:ConTQLF5dSt.V,バイオ6のボスにこんなのいた,2019/02/14 15:04:53
916,ID:GnUAhBrO0St.V,初代デビサマのダイアナが頭からおっぱい生えてるの思い出した,2019/02/14 15:20:53
917,ID:Bk63adjX0St.V,遺物（日本刀）が育つ環境だし彼岸島に彼岸穴くらいあって当然だそす,2019/02/14 15:24:01
918,ID:5ITRAYRsKSt.V,遺物（丸太）の間違いでは？,2019/02/14 15:40:28
919,ID:GDPi38jZ0St.V,>>913  どっかの国にこういう神様いるよね？,2019/02/14 17:35:00
920,ID:DM/9ZUNDaSt.V,みんな、お師様は持ったな！！,2019/02/14 18:35:02
921,ID:Dqiu10tj0St.V,マルルク棒なら持ったぞ,2019/02/14 18:37:39
922,ID:9OO5JWl7dSt.V,このマルルク棒に掴まるんじゃ！,2019/02/14 18:41:59
923,ID:8He0+8Ul0St.V,「もげちゃうよぉ…」,2019/02/14 19:05:37
924,ID:vaq0dAc50St.V,ライザも本気になったらオーゼン振り回してた説,2019/02/14 19:20:13
925,ID:wm4jNcjzaSt.V,ああ  パパ棒ね！,2019/02/14 19:21:04
926,ID:O6DBWbNM0St.V,子宮回帰と言っても一話ら辺のアビス全体図見てて  6層がジョウゴみたいな形でコレが子宮として、7層はちょっと右が膨らんだ楕円形で、真ん中には丸に縦線と黒い丸のやつがあって何なんだろうとは思うよな。  胎児の形なのか？右が頭で左が身体とか。んで、真ん中には心臓みたいな？,2019/02/14 19:32:21
927,ID:nRCJRgBn0St.V,奈落ぜんたいが内臓っぽいけどね、ノド〇ンコとか盲腸とか  へその緒を通ってイルぶるに入った感じ,2019/02/14 19:47:19
928,ID:8He0+8Ul0St.V,>>927  胎児プレイとはマニアックな,2019/02/14 19:55:00
929,ID:HFlH5Geg0St.V,>>925  その後我に返って第一声が誰にやられた！？か  これは白笛ですわ,2019/02/14 19:59:44
930,ID:e4YgZUsZ0St.V,>>913  小鉄の大冒険で見た,2019/02/14 21:06:58
931,ID:i+AJm6ft0St.V,>>913  最もお気に入りは両腿内側に移植したやつで自分のものを挟むのさ！の人だな  精神分析的には戦争のトラウマでマザコンを拗らせた  つまり複乳好きはマザコン,2019/02/14 21:48:09
932,ID:HFlH5Geg0St.V,イドフロント編読み直したけどレグの殺意高いな  あとボ卿の陰に隠れて目立たないけどプルシュカも割とヤバい奴な気がする,2019/02/14 21:49:42
933,ID:0gSzxE3apSt.V,ナチュラルに冒険して簡単に死にかけるの天然ぽくて可愛いよね,2019/02/14 21:50:14
934,ID:VO+y1LCd0St.V,12～13くらい？であのおっぱいなんだから中々にやばい,2019/02/14 21:56:12
935,ID:i+AJm6ft0St.V,>>899  俺には見えるぞ  3巻カバー折り返しのデフォルメナナチ  塗りの微細な陰影に注目するのが重要だ  もう一つはまさしく「憧れはとめらんねえんだ」のコマ  パッと見わからないかもしれないが  両目の焦点をぼかしながら本を目から近づけたり離したりしながら、ナナチのボディーラインに集中するんだ  するとわかる、ナナチの乳首は“2つ”だ！,2019/02/14 21:57:11
936,ID:e4YgZUsZ0,ナナナ・ナナチクービ,2019/02/14 22:08:31
937,ID:8Dz7MK2A0,>>936  成れ果てる前のベラフの「眼差し･･･」て真理だな、てｵﾓﾀ,2019/02/14 22:09:49
938,ID:i+AJm6ft0,>>927  1話にあるのは古い地図もしくは簡略図で現実と開きあるから細かく見て想像してもあまり意味はない  見るべきは6話の最新の地図だろ  7層の丸っこいのは最果ての渦だ  この渦まきが何なのかはわからない,2019/02/14 22:11:32
939,ID:ffCWmR/v0,プルシュカほどの良い子はミーティぐらいしかおらんやろぉ おっぱいの大きい子も,2019/02/14 22:30:20
940,ID:27QWZ2aCd,>>927  それはお前のエロ趣味ラクラ現象(別名厨二エロ症)だ  だいたい6層がジョウゴの形でその下にあるのが胎児なら  胎児は入口にあることになり堕胎しちまってるじゃねーか,2019/02/14 22:47:43
941,ID:i+AJm6ft0,>>941  まあまあ谷川俊太郎だって「なんでもおまんこなんだよ」って詩書いてますし,2019/02/14 22:56:39
942,ID:kuNinYLD0,>>897  私(子宮)に還(かえ)りなさい　記憶をたどり  優しさと夢の水源(みなもと)へ  もいちど星にひかれ　生まれるために,2019/02/14 23:10:08
943,ID:slGdeyC/0,>>899  ちくび箇所にほんとに薄いピンク入ってるのがそうかな？https://i.imgur.com/mKxdAH8.jpg,2019/02/14 23:32:48
944,ID:HFlH5Geg0,この画像だと6つくらいに見える,2019/02/14 23:34:06
945,ID:iPPd+aAe0,ナナチ(6),2019/02/14 23:57:03
946,ID:i+AJm6ft0,どこがや  ここまではっきり描くのかと驚きを隠せないほど2こちくびや  レグにしっぽ触られてびっくりして勃っちゃったんだね、かわいい  そしてもとスラムだけあってボディーラインはかなり痩せてる,2019/02/14 23:59:23
947,ID:ANNo5Auo0,>>939  最期は肛門かな？   うんこ「おならです！」,2019/02/15 0:01:06
948,ID:g32CWOMk0,>>944  複乳だぞ,2019/02/15 0:02:32
949,ID:vwueNT2R0,んーむ  https://i.imgur.com/pvjuiSU.jpg,2019/02/15 0:10:52
950,ID:4kQu6pSNd,>>944  私には見えん・・・  ん何も見えないぞおぉぉぉ(ブライキング唐沢俊明)   >>950  次アヌスレよろ,2019/02/15 0:17:43
951,ID:vwueNT2R0,すまんなんかテンプレがコピペするとｵｲｺﾗされて張れないんだが,2019/02/15 0:18:18
952,ID:V1ZkpDWLa,連投規制だ  【つくしあきひと】メイドインアビス 深界165層 ･  https://fate.5ch.net/test/read.cgi/comic/1550157150/,2019/02/15 0:20:28
953,ID:vwueNT2R0,すまねぇ,2019/02/15 0:25:35
954,ID:hstIdyRB0,>>952  適当においこら対策用に文字を追加するといいぞ  >>950  スレ立て乙 テンプレは任せろー(バリバリ),2019/02/15 0:26:32
955,ID:4kQu6pSNd,>>950>>955  おつかれそす！   ってメアビファンの女の子に言われたーーーーーーーいぃぃぃ↓,2019/02/15 0:34:45
956,ID:h2AhSb1q0,前にもでたかもしれない話題だけど、  オーさんとボさんってどっちがツヨイノ？,2019/02/15 1:00:09
957,ID:R4ZL7lyG0,オーゼンさん  遠距離からパワー生かして巨石を連続でぶん投げるだけで完封できますよ？,2019/02/15 1:19:33
958,ID:L+dGViCva,おまえはおいしいもの食べてるナナチが好き！  俺はひどい目にあって目が死んでるナナチが好き！  そこになんのちがいもありゃしねぇだろうが！,2019/02/15 1:20:33
959,ID:mJYJda1a0,ナナチはいつもかわいいですねえ,2019/02/15 1:22:03
960,ID:zZHbBZr5M,ボ卿と血小板ちゃんのコラボも期待したい,2019/02/15 1:24:26
961,ID:Z95g2jDT0,>>956  誰も使ってない独自の略称とかを使う男は両性から嫌われるんなぁ…,2019/02/15 1:39:18
962,ID:ystjAMPLM,>>958  オーゼンくらい突き抜けてると力こそパワーだよな  遠投もそうだし防具強化しても重さ負けしないし,2019/02/15 2:27:52
963,ID:d+y4AjMNa,お師様はレグ相手には使わなかっただけで他にも持っとるハズ,2019/02/15 2:41:28
964,ID:HH/Vzq9Oa,>>913  ﾋｴｯ  ダークダビンチちゃんみたいな,2019/02/15 2:55:42
965,ID:g32CWOMk0,>>964  瞬きの合間に接近したりしてたやん  合気の達人なんだよ  ボ卿も呼吸もすれば瞬きもするから殺せる     …するよね？,2019/02/15 3:02:44
966,ID:W/2IkPC+0,ボンドルドマスクって外見てるんかな,2019/02/15 6:54:23
967,ID:PMZNkdbXd,オーゼンさんは、ハンターハンター的な  強化系を極めていて、最大出力時だったら  一撃でレグのボ卿戦時の火葬砲クレーター  並のビッグバンパンチを放つんだろ。,2019/02/15 9:21:40
968,ID:VfIE8+Cj0,>>953  乙です…連投規制の呪いどうにかしたいですよね？,2019/02/15 9:31:03
969,ID:PMZNkdbXd,それか「不動かざるオーゼン」とか  二つ名持ちということから、  かつて十傑衆の一人で、たった一人で  原子力ロボットや大怪球を相手にして  も余裕だったりするのだよ。  だって「師匠」だし。  マスターベオルスカなんだよ。,2019/02/15 9:35:02
970,ID:HW2GCMhYa,不動卿の寵愛を一身に受けるマルルク君も何れお師さまを超える戦闘力を…？,2019/02/15 9:49:11
971,ID:nFQN0FLSd,>>971  筋肉モリモリマッチョマンの変態になる未来しか見えない,2019/02/15 10:04:42
972,ID:V+FLY7sWa,最近またリーダーにちょっかい出し始めたからマルルクくん内心もち焼いてる,2019/02/15 10:06:46
973,ID:QLl408OHa,未来のマルルクは中性的な細身怪力マンと予想  身長は普通だろうけど  ていうかオーゼン身長は遺物とか無しでアレなのか,2019/02/15 11:18:50
974,ID:mJYJda1a0,胴体あたりはあのままだろうけど足はちょっと成れ果ててるはず   マルルクにはいつかお師様をお姫様抱っこして欲しい,2019/02/15 11:26:41
975,ID:vu0hqnJla,他の〇〇卿も出てくるのかな  一人一人にグロい過去が盛りだくさんなわけで…  早くイルミューイのその後を読みたい  20日にはくるかな,2019/02/15 11:42:42
976,ID:g32CWOMk0,>>974  シュタゲゼロのルカ子みたいに頼れるイケメンになってるかもな  声は豊崎だが,2019/02/15 12:02:55
977,ID:Ycp52dg/0,安心しろマルルクは髭が生える前に  アビスに巡り還るさ,2019/02/15 12:34:03
978,ID:PMZNkdbXd,実はハボログが、昔オーゼンの内弟子だったら  面白いのに。大きくなるにつれて、冷たい態度に  なって最後は追い出されたとかだと。,2019/02/15 12:48:21
979,ID:yV3IRHdv0,あの顔のまま首から下がハボさんになってるマルルクもそれはそれで,2019/02/15 12:56:22
980,ID:nFQN0FLSd,万力のイチみたいになりそうだなぁ,2019/02/15 14:12:00
981,ID:KIpNhekp0,>>970  黎明たるボンドルドとか？殲滅のライザとか？超人集団かよジャイアントロボか,2019/02/15 15:30:24
982,ID:+DutxNJsd,>>972  ビスケみたいに遺物で普段はいつもの外見のまま  真の力を解放すると渋い筋肉もりもりマッチョマンがメイド服を着ている図になるよ,2019/02/15 15:44:15
983,ID:g32CWOMk0,>>979  ザポ爺も昔はザポ坊と呼ばれておりましたじゃ,2019/02/15 16:15:16
984,ID:u5/AZqVD0,地滑りにも1人イケメンいなかったか？,2019/02/15 16:55:14
985,ID:9tFWdoQP0,滑るな,2019/02/15 16:55:59
986,ID:nFQN0FLSd,地臥せり<じぶせり>,2019/02/15 17:05:32
987,ID:g32CWOMk0,>>985  唐突に関係がギスギスし始めるロクデナシども,2019/02/15 17:17:07
988,ID:KXsmxqcFa,あれだろ毎夜地伏せりどもの性欲解消の相手をマルルクがさせられてるんだろ俺は知ってるんだ,2019/02/15 17:22:27
989,ID:lB5SF0qPd,つくし曰く地臥せりのメンバーの一人は地上で女を泣かせて逃げてきたという,2019/02/15 17:24:55
990,ID:WWJqNGW7M,>>990  院長かラフィさんだな,2019/02/15 17:39:37
991,ID:FVxApBBe0,素晴らしきマルルク,2019/02/15 18:03:28
992,ID:rH6nu5Dn0,マルルクの精液には傷を癒やす効果があるよ  そのうち癌にも効くようになるよ,2019/02/15 18:31:31
993,ID:K+dB5ypCp,ヘヴィマルルク,2019/02/15 18:59:29
994,ID:6x+k8s90d,めんメェ   【つくしあきひと】メイドインアビス 深界165層  http://fate.5ch.net/test/read.cgi/comic/1550157150/,2019/02/15 19:10:43
995,ID:8+E+PoWoa,>>993   アンチエイジングの効果もあるぞ、だから不動卿も年のわりに若,2019/02/15 19:10:56
996,ID:4nbDkRTc0,>>995  イェンメェ,2019/02/15 19:31:43
997,ID:+DutxNJsd,両性卿  素晴らしきマルルク,2019/02/15 19:41:59
998,ID:71iX3OKT0,誘惑卿  マルルクチャンマジマルルク,2019/02/15 19:44:22
999,ID:71iX3OKT0,1000ならマルルクと結婚,2019/02/15 19:45:33
1000,Thread,このスレッドは１０００を超えました。  新しいスレッドを立ててください。 life time: 11日 18時間 49分 43秒,0001/01/01 0:00:00
1001,Thread,5ちゃんねるの運営はプレミアム会員の皆さまに支えられています。  運営にご協力お願いいたします。    ───────────────────  《プレミアム会員の主な特典》  ★ 5ちゃんねる専用ブラウザからの広告除去  ★ 5ちゃんねるの過去ログを取得  ★ 書き込み規制の緩和  ───────────────────   会員登録には個人情報は一切必要ありません。  月300円から匿名でご購入いただけます。   ▼ プレミアム会員登録はこちら ▼  https://premium.5ch.net/   ▼ 浪人ログインはこちら ▼  https://login.5ch.net/login.php,0001/01/01 0:00:00
