スレ数,ID,コメント,投稿時刻
962,ID:QPYphduG0,ハンニバルって映画やテレビや原作小説で世界観は繋がってるのかな  人肉食は幼少期のトラウマが原因とかの,2018/10/18 22:01:17
963,ID:oSDqsnB90,>>956  らんま1/2と桃娘は中国三大発明だわ,2018/10/18 22:09:41
964,ID:A36j+Y+00,殲滅卿は「自分が殺したもん喰って何が悪い」とか言いながらなんか普通に人喰ってそう,2018/10/18 22:20:50
965,ID:Cr5PdLdN0,>>963  映画は描写マイルド＆クラリスの結末を改変されてる,2018/10/18 22:22:45
966,ID:6GkTC52Qa,ヤコブ病は人間の脳を食わなきゃ大丈夫って聞いた  指とか食った殺人鬼もいたし,2018/10/18 22:27:22
967,ID:9bYrmH+m0,精液の味なら知ってる,2018/10/18 22:32:44
968,ID:c/cbAqB40,スレも立てずにお喋りですか  君たちは可愛いですね  【つくしあきひと】メイドインアビス 深界151層  https://fate.2ch.net/test/read.cgi/comic/1539870113/,2018/10/18 22:42:21
969,ID:QnFChEpa0,>>967  神経を摂取することがが異常プリオンの原因らしいから、  脳と神経系を避けて食えば大丈夫らしいね,2018/10/18 22:53:07
970,ID:JBH/lKgR0,>>969  (≧Д≦)ﾝﾅｯｰ!!,2018/10/18 22:58:34
971,ID:UkoGHEIJ0,>>950  フハッ！まさかつくし卿？,2018/10/18 22:58:48
972,ID:QnFChEpa0,>>969  乙そす  ファプタはすべて捧ぐそす,2018/10/18 23:01:40
973,ID:4DrsWie30,たくさん品種改良した結果が今の豚肉牛肉なんだから適当に生きてる人間なんぞまずいと思ってるわ  むしろ食ったら病気になりそうなやつも多い,2018/10/18 23:07:47
974,ID:9YOBz/uld,>>974  お前の髪の毛ちょっと抜いてみてくれないか,2018/10/18 23:19:47
975,ID:ztXJkBE70,>>970  牛の場合、神経じゃなく餌に混ぜられた肉骨粉が原因で狂牛病になってるからやっぱ同胞食いは禁忌なんだよ,2018/10/18 23:20:51
976,ID:wvr4/9GJa,>>969  乙そす  テンプレは貼らなさそう？,2018/10/18 23:22:09
977,ID:QUWVCfX/0,ほすしないも落ちるぞ,2018/10/18 23:33:02
978,ID:HhFpJMt7d,>>974  ジビエうまいぞ   人間は育てるコストが大きくて、よっぽどメリット無いと家畜化はしないな,2018/10/18 23:33:07
979,ID:c/cbAqB40,テンプレと言っていいのか知らないが必要だと思う人が必要なのを貼ればいいんでない,2018/10/18 23:33:58
980,ID:Za92wLdFd,量産性を求められて狭い柵に押し込まれ早く育つように品種改良され成長ホルモン入りの餌で育てられた畜産品は  果たして健康か？,2018/10/18 23:43:20
981,ID:QnFChEpa0,ジビエいいよね  ほんとに狩猟されたのを食べたのは猪の心臓ぐらいだけど、鮮度がよく味は濃厚で超美味かった,2018/10/18 23:43:52
982,ID:c/cbAqB40,>>981  まずは健康の定義について議論せねばなるまいよ,2018/10/18 23:44:28
983,ID:4DrsWie30,ジビエ的な人間はいるんだろうか,2018/10/18 23:49:37
984,ID:PeKP55nR0,野生の人間…私は遠慮しておきます,2018/10/18 23:51:08
985,ID:GEEh1pzHK,というか、全てがとは言わんが大抵の食人風習は鎮魂や魂の継承を目的とした儀式的側面が大きいんだわ  いや、中には中南米の山岳地帯みたいに食用家畜として奴隷を扱ってる部族もいるが,2018/10/18 23:51:55
986,ID:xqbyw0P50,牛から油脂1キロ得るのに10キロの穀物が必要というけど  人間が米を10キロ食べたら体重増加は1キロどころじゃないよね  生体から脂肪だけ絞り採れる技術があれば人間が油脂の供給源になれるのに,2018/10/18 23:52:46
987,ID:ztXJkBE70,>>981  今は家畜に成長促進剤的なもん使うのって禁止されてなかったっけ  確か食べた人（特に子供）に影響が出るらしい,2018/10/18 23:53:27
988,ID:VwjfapzMa,>>957  http://ssayu.hatenablog.com/entry/2016/10/20/235258  ＞面白いのは、ドラマの中では「そういう料理」に見えなかった料理にも、  実はそういうものが入っていたことがわかる点だ。たとえばオムレツにまで  脳や睾丸が入っていたなんて、レシピを見ないとわからない。   全部入ってるんかいｗ   >>969  すばらしい…,2018/10/19 0:18:51
989,ID:pU8hQEtQ0,>>987  マンアフターマンかな？,2018/10/19 0:26:13
990,ID:AWt3iRws0,霜降り牛肉は健康とは程遠い病変した肉だって話ね,2018/10/19 0:45:27
991,ID:pf6Obp8V0,明日はいよいよ更新の日そす,2018/10/19 0:50:13
992,ID:7BDomjpw0,埋めるそす,2018/10/19 0:59:02
993,ID:XD/8VBqa0,そすそす,2018/10/19 0:59:34
994,ID:vnHp6qUbp,竹書房を根絶やしにするそす,2018/10/19 1:01:56
995,ID:hxjUTX3ta,>>995  さてはおめーファプタの皮を被ったポプテピピックだな,2018/10/19 1:03:38
996,ID:H83BeaRE0,しょうがねぇなぁ、特別に埋めてやるよ,2018/10/19 1:04:50
997,ID:1AMdur5h0,>>995  ナナチを返せクソ漫画卿！,2018/10/19 1:07:05
998,ID:hxjUTX3ta,>>1000ならファプタは俺の嫁,2018/10/19 1:07:16
999,ID:3TTo1iSr0,んなぁ～,2018/10/19 1:12:30
1000,Thread,このスレッドは１０００を超えました。  新しいスレッドを立ててください。 life time: 7日 6時間 27分 37秒,0001/01/01 0:00:00
1001,Thread,5ちゃんねるの運営はプレミアム会員の皆さまに支えられています。  運営にご協力お願いいたします。    ───────────────────  《プレミアム会員の主な特典》  ★ 5ちゃんねる専用ブラウザからの広告除去  ★ 5ちゃんねるの過去ログを取得  ★ 書き込み規制の緩和  ───────────────────   会員登録には個人情報は一切必要ありません。  月300円から匿名でご購入いただけます。   ▼ プレミアム会員登録はこちら ▼  https://premium.5ch.net/   ▼ 浪人ログインはこちら ▼  https://login.5ch.net/login.php,0001/01/01 0:00:00
